"order_id"|"order_store"|"order_status"|"order_date"|"customer_id"|"payment_method_raw"
"1455553892"|"-100"|"Pedido entregue"|"2015-12-03 00:00:00"|"CLI13976127773"|"cartao"
"1443334927"|"-100"|"Pedido entregue"|"2015-12-09 00:00:00"|"CLI13960026591"|"cartao"
"1443330959"|"-100"|"Produto recebido - sendo analisado"|"2015-11-25 00:00:00"|"CLI13960026591"|"cartao"
"1464108520"|"-100"|"Pedido entregue"|"2016-11-22 00:00:00"|"CLI13960026591"|"cartao"
"47213373"|"-100"|"Pedido entregue"|"2017-02-21 00:00:00"|"CLI843029"|"boleto"
"1652908908"|"-100"|"Pedido entregue"|"2016-03-02 00:00:00"|"CLI549173"|"cartao"
"574702239"|"-100"|"Entregue"|"2014-06-01 00:00:00"|"CLI8302082398"|"Cartão de Crédito - Visa"
"577749276"|"-100"|"Entregue"|"2014-09-01 00:00:00"|"CLI8344361341"|"Cartão de Crédito - Mastercard"
"1505998381"|"-100"|"Pedido entregue"|"2016-07-05 00:00:00"|"CLI1192609"|"cartao"
"1838695977"|"-100"|"Pedido entregue"|"2017-07-17 00:00:00"|"CLI1192609"|"cartao"
"1187237393"|"-100"|"Pedido entregue"|"2017-02-01 00:00:00"|"CLI13596789247"|"cartao"
"1187236454"|"-100"|"Pedido entregue"|"2015-04-14 00:00:00"|"CLI13596789247"|"cartao"
"1262030804"|"-100"|"Pedido entregue"|"2015-07-23 00:00:00"|"CLI13701974145"|"cartao"
"1275461954"|"-100"|"Pedido enviado"|"2015-10-30 00:00:00"|"CLI13701974145"|"cartao"
"1640871162"|"-100"|"Pedido foi negado pela administradora."|"2016-03-09 00:00:00"|"CLI13701974145"|"cartao"
"1656360340"|"-100"|"Pedido foi negado pela administradora."|"2016-03-04 00:00:00"|"CLI13701974145"|"cartao"
"1108492869"|"-100"|"Enviado"|"2015-07-01 00:00:00"|"CLI13482742330"|"Cartão de Crédito - Mastercard"
"1281464311"|"-100"|"Pedido enviado"|"2015-07-29 00:00:00"|"CLI13739309763"|"cartao"
"1165182598"|"-100"|"Entregue"|"2015-03-18 00:00:00"|"CLI9444640634"|"Cartão de Crédito - Mastercard"
"667866955"|"-100"|"Crédito de troca inserido"|"2014-03-18 00:00:00"|"CLI9444640634"|"Cartão de Crédito - Mastercard"
"685360087"|"-100"|"Enviado"|"2014-11-04 00:00:00"|"CLI9444640634"|"Cartão de Crédito - Mastercard"
"747361346"|"-100"|"Entregue"|"2014-04-05 00:00:00"|"CLI533735198"|"Cartão de Crédito - Visa"
"1152250857"|"115"|\N|"2017-04-10 00:00:00"|"CLI533735198"|"CREDCARD / REDECARD A VISTA"
"1446825125"|"-100"|"Pedido Cancelado"|"2015-11-27 00:00:00"|"CLI13964531380"|"boleto"
"1000551987"|"-100"|"Entregue"|"2014-09-25 00:00:00"|"CLI12992363629"|"Cartão de Crédito - Visa"
"2034906274"|"-100"|"Pedido entregue"|"2016-11-08 00:00:00"|"CLI14706738680"|"boleto"
"1264162380"|"-100"|"Pedido foi negado pela administradora."|"2015-08-08 00:00:00"|"CLI12761996207"|"cartao"
"1290880393"|"-100"|"Pedido entregue"|"2016-10-13 00:00:00"|"CLI12761996207"|"cartao"
"982822611"|"-100"|"Entregue"|"2014-12-09 00:00:00"|"CLI12761996207"|"Cartão de Crédito - Mastercard"
"989242919"|"-100"|"Entregue"|"2014-09-17 00:00:00"|"CLI12761996207"|"Cartão de Crédito - Mastercard"
"1066141167"|"-100"|"Entregue"|"2014-11-23 00:00:00"|"CLI6290288588"|"Cartão de Crédito - Mastercard"
"1066141361"|"-100"|"Pedido entregue"|"2015-09-26 00:00:00"|"CLI6290288588"|"cartao"
"1358253917"|"-100"|"Pedido foi negado pela administradora."|"2016-04-19 00:00:00"|"CLI6290288588"|"cartao"
"1731139725"|"-100"|"Pedido entregue"|"2016-04-20 00:00:00"|"CLI6290288588"|"cartao"
"939190133"|"-100"|"Entregue"|"2014-12-08 00:00:00"|"CLI6290288588"|"Cartão de Crédito - Mastercard"
"1267345952"|"-100"|"Pedido foi negado pela administradora."|"2015-07-15 00:00:00"|"CLI13718205146"|"cartao"
"1192204717"|"-100"|"Pedido entregue"|"2016-11-21 00:00:00"|"CLI12521405405"|"cartao"
"1192204327"|"-100"|"Pedido entregue"|"2015-04-23 00:00:00"|"CLI12521405405"|"boleto"
"961488874"|"-100"|"Entregue"|"2014-08-27 00:00:00"|"CLI12521405405"|"Boleto Bancário - Banco Bradesco"
"1323180328"|"-100"|"Pedido Cancelado"|"2015-09-10 00:00:00"|"CLI11153818208"|"boleto"
"1322954116"|"-100"|"Pedido Cancelado"|"2015-09-02 00:00:00"|"CLI11153818208"|"boleto"
"1322951868"|"-100"|"Pedido Cancelado"|"2015-09-02 00:00:00"|"CLI11153818208"|"boleto"
"831380776"|"-100"|"Enviado"|"2014-06-16 00:00:00"|"CLI11153818208"|"Boleto Bancário - Banco Bradesco"
"2111287614"|"-100"|"Pedido cancelado"|"2017-01-10 00:00:00"|"CLI14821620903"|"cartao"
"1286313863"|"-100"|"Pedido entregue"|"2015-08-04 00:00:00"|"CLI13746729843"|"cartao"
"1216622382"|"-100"|"Pedido enviado"|"2015-05-23 00:00:00"|"CLI1186898"|"cartao"
"1080607458"|"-100"|"Entregue"|"2014-06-12 00:00:00"|"CLI1186898"|"Cartão de Crédito - Mastercard"
"1893788288"|"-100"|"Pedido enviado"|"2016-08-09 00:00:00"|"CLI14508072965"|"cartao"
"2131302150"|"-100"|"Pedido entregue"|"2017-02-01 00:00:00"|"CLI14853655641"|"cartao"
"964526227"|"-100"|"Entregue"|"2014-08-29 00:00:00"|"CLI12561631871"|"Cartão de Crédito - Mastercard"
"136111704"|"136"|\N|"2016-03-01 00:00:00"|"CLI12561631871"|"ELO DEBITO"
"1194261696"|"-100"|"Pedido entregue"|"2017-01-22 00:00:00"|"CLI13607468921"|"cartao"
"1194261312"|"-100"|"Pedido entregue"|"2015-04-26 00:00:00"|"CLI13607468921"|"cartao"
"1101887524"|"-100"|"Entregue"|"2014-12-30 00:00:00"|"CLI2693048293"|"Cartão de Crédito - Mastercard"
"773899735"|"-100"|"Entregue"|"2014-05-19 00:00:00"|"CLI2693048293"|"Cartão de Crédito - Visa"
"1837488401"|"-100"|"Produto recebido - sendo analisado"|"2016-09-12 00:00:00"|"CLI14446146561"|"boleto"
"1950492167"|"-100"|"Pedido entregue"|"2016-09-21 00:00:00"|"CLI14446146561"|"cartao"
"1210649575"|"-100"|"Pedido entregue"|"2015-05-16 00:00:00"|"CLI4203497548"|"boleto"
"853469992"|"-100"|"Entregue"|"2014-06-30 00:00:00"|"CLI11494553390"|"Cartão de Crédito - Mastercard"
"616379773"|"-100"|"Entregue"|"2014-06-02 00:00:00"|"CLI8776648450"|"Boleto Bancário - Banco Bradesco"
"1132156817"|"-100"|"Entregue"|"2015-06-02 00:00:00"|"CLI13517482856"|"Cartão de Crédito - Mastercard"
"1145242428"|"-100"|"Entregue"|"2015-02-21 00:00:00"|"CLI13517482856"|"Cartão de Crédito - Mastercard"
"1268865225"|"-100"|"Pedido entregue"|"2015-08-07 00:00:00"|"CLI13750752610"|"cartao"
"1372379496"|"-100"|"Troca cancelada - produto não recebido"|"2015-10-15 00:00:00"|"CLI13750752610"|"cartao"
"1441982499"|"-100"|"Pedido foi negado pela administradora."|"2015-12-03 00:00:00"|"CLI13750752610"|"cartao"
"1454868741"|"-100"|"Pedido entregue"|"2015-12-08 00:00:00"|"CLI13750752610"|"cartao"
"1454873017"|"-100"|"Pedido entregue"|"2015-12-15 00:00:00"|"CLI13750752610"|"cartao"
"1454873046"|"-100"|"Pedido entregue"|"2015-12-15 00:00:00"|"CLI13750752610"|"cartao"
"1464006873"|"-100"|"Pedido entregue"|"2015-12-10 00:00:00"|"CLI13750752610"|"cartao"
"1814797290"|"-100"|"Pedido entregue"|"2016-06-20 00:00:00"|"CLI13750752610"|"cartao"
"1814805393"|"-100"|"Pedido entregue"|"2016-07-12 00:00:00"|"CLI13750752610"|"cartao"
"1814804923"|"-100"|"Troca cancelada - produto não recebido"|"2016-07-11 00:00:00"|"CLI13750752610"|"cartao"
"1852417641"|"-100"|"Pedido entregue"|"2016-07-18 00:00:00"|"CLI13750752610"|"boleto"
"2073187037"|"-100"|"Pedido entregue"|"2016-12-08 00:00:00"|"CLI13750752610"|"cartao"
"2073146339"|"-100"|"Pedido entregue"|"2016-12-07 00:00:00"|"CLI13750752610"|"cartao"
"2080281190"|"-100"|"Pedido entregue"|"2016-12-22 00:00:00"|"CLI13750752610"|"cartao"
"2141828129"|"-100"|"Pedido entregue"|"2017-02-16 00:00:00"|"CLI13750752610"|"cartao"
"2276141240"|"-100"|"Pedido entregue"|"2017-06-22 00:00:00"|"CLI13750752610"|"cartao"
"2119664609"|"-100"|"Pedido foi negado pela administradora."|"2017-01-19 00:00:00"|"CLI14835819425"|"cartao"
"845655345"|"-100"|"Entregue"|"2014-06-25 00:00:00"|"CLI11414207715"|"Cartão de Crédito - Mastercard"
"1186116164"|"-100"|"Troca cancelada - produto não recebido"|"2015-04-13 00:00:00"|"CLI13595528255"|"cartao"
"1195940192"|"-100"|"Pedido entregue"|"2015-04-29 00:00:00"|"CLI10250036030"|"boleto"
"1195940660"|"-100"|"Pedido entregue"|"2016-04-09 00:00:00"|"CLI10250036030"|"cartao"
"2121171658"|"-100"|"Pedido Cancelado"|"2017-01-25 00:00:00"|"CLI14837731002"|"boleto"
"2121171300"|"-100"|"Pedido Cancelado"|"2017-01-20 00:00:00"|"CLI14837731002"|"boleto"
"2126020461"|"-100"|"Pedido Cancelado"|"2017-02-03 00:00:00"|"CLI14837731002"|"boleto"
"2134742026"|"-100"|"Pedido Cancelado"|"2017-02-09 00:00:00"|"CLI14837731002"|"boleto"
"2140737105"|"-100"|"Pedido Cancelado"|"2017-02-22 00:00:00"|"CLI14837731002"|"tef"
"2151748274"|"-100"|"Pedido Cancelado"|"2017-02-22 00:00:00"|"CLI14837731002"|"boleto"
"2151748478"|"-100"|"Pedido Cancelado"|"2017-03-28 00:00:00"|"CLI14837731002"|"boleto"
"2194793412"|"-100"|"Pedido entregue"|"2017-06-06 00:00:00"|"CLI14837731002"|"boleto"
"1143843997"|"-100"|"Enviado"|"2015-02-20 00:00:00"|"CLI13534261609"|"Cartão de Crédito - Visa"
"1155726446"|"-100"|"Entregue"|"2015-06-03 00:00:00"|"CLI13534261609"|"Boleto Bancário - Banco Bradesco"
"1158564639"|"-100"|"Entregue"|"2015-10-03 00:00:00"|"CLI13534261609"|"Cartão de Crédito - Visa"
"1158566073"|"-100"|"Troca enviada"|"2015-06-30 00:00:00"|"CLI13534261609"|"cartao"
"1923488384"|"-100"|"Nota fiscal emitida. Pedido sendo enviado"|"2016-08-26 00:00:00"|"CLI9560333891"|"cartao"
"1042968037"|"104"|\N|"2016-11-14 00:00:00"|"CLI3719457478"|"VISA / VISANET PARCELADO EST"
"1043020448"|"104"|\N|"2017-05-08 00:00:00"|"CLI3719457478"|"REDESHOP A VISTA"
"13051887"|"130"|\N|"2017-01-08 00:00:00"|"CLI3719457478"|"VISA ELECTRON - REDECARD"
"1757910383"|"-100"|"Pedido Cancelado"|"2016-05-05 00:00:00"|"CLI14340793839"|"boleto"
"1648248800"|"-100"|"Pedido entregue"|"2016-02-29 00:00:00"|"CLI14201844478"|"cartao"
"1648250147"|"-100"|"Pedido entregue"|"2017-01-05 00:00:00"|"CLI14201844478"|"cartao"
"1221253949"|"-100"|"Pedido Cancelado"|"2015-05-28 00:00:00"|"CLI13649921986"|"cartao"
"1221255441"|"-100"|"Pedido entregue"|"2015-09-08 00:00:00"|"CLI13649921986"|"cartao"
"980817700"|"-100"|"Entregue"|"2014-10-09 00:00:00"|"CLI12748457169"|"Cartão de Crédito - Visa"
"2107780024"|"-100"|"Pedido entregue"|"2017-01-06 00:00:00"|"CLI14817172519"|"cartao"
"2107780672"|"-100"|"Pedido entregue"|"2017-01-13 00:00:00"|"CLI14817172519"|"cartao"
"2114145820"|"-100"|"Pedido foi negado pela administradora."|"2017-01-19 00:00:00"|"CLI14817172519"|"cartao"
"2119883373"|"-100"|"Pedido foi negado pela administradora."|"2017-01-23 00:00:00"|"CLI14817172519"|"cartao"
"2119882399"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-01-19 00:00:00"|"CLI14817172519"|"cartao"
"2124092399"|"-100"|"Pedido foi negado pela administradora."|"2017-01-23 00:00:00"|"CLI14817172519"|"cartao"
"2150787401"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-02-20 00:00:00"|"CLI14817172519"|"cartao"
"1107335329"|"-100"|"Entregue"|"2015-05-01 00:00:00"|"CLI4842923671"|"Cartão de Crédito - Visa"
"1107336072"|"-100"|"Pedido entregue"|"2015-08-07 00:00:00"|"CLI4842923671"|"cartao"
"1290156563"|"-100"|"Pedido enviado"|"2015-11-04 00:00:00"|"CLI4842923671"|"cartao"
"1410235044"|"-100"|"Pedido enviado"|"2016-01-15 00:00:00"|"CLI4842923671"|"cartao"
"1556678761"|"-100"|"Pedido entregue"|"2016-11-30 00:00:00"|"CLI4842923671"|"boleto"
"148335018"|"148"|\N|"2016-10-05 00:00:00"|"CLI1046880"|"VISA / VISANET A VISTA"
"148335073"|"148"|\N|"2016-10-06 00:00:00"|"CLI1046880"|"A vista"
"148347376"|"148"|\N|"2016-11-30 00:00:00"|"CLI1046880"|"VISA / VISANET PARCELADO EST"
"148344538"|"148"|\N|"2016-11-18 00:00:00"|"CLI1046880"|"CREDCARD / REDECARD A VISTA"
"148335010"|"148"|\N|"2016-10-05 00:00:00"|"CLI1046880"|"Não identificado"
"148344542"|"148"|\N|"2016-11-18 00:00:00"|"CLI1046880"|"Não identificado"
"148389307"|"148"|\N|"2017-07-11 00:00:00"|"CLI1046880"|"A vista"
"148387846"|"148"|\N|"2017-07-04 00:00:00"|"CLI1046880"|"Não identificado"
"148387806"|"148"|\N|"2017-07-03 00:00:00"|"CLI1046880"|"VISA / VISANET PARCELADO EST"
"149146962"|"149"|\N|"2016-12-23 00:00:00"|"CLI1046880"|"VISA / VISANET A VISTA"
"149146154"|"149"|\N|"2016-12-21 00:00:00"|"CLI1046880"|"ELO DEBITO"
"149148406"|"149"|\N|"2017-01-03 00:00:00"|"CLI1046880"|"REDESHOP A VISTA"
"149148308"|"149"|\N|"2017-01-02 00:00:00"|"CLI1046880"|"CREDCARD / REDECARD PARCELADO EST"
"149147860"|"149"|\N|"2016-12-29 00:00:00"|"CLI1046880"|"CREDCARD / REDECARD A VISTA"
"149163928"|"149"|\N|"2017-07-03 00:00:00"|"CLI1046880"|"Não identificado"
"149145553"|"149"|\N|"2016-12-18 00:00:00"|"CLI1046880"|"Não identificado"
"149147860"|"149"|\N|"2017-01-11 00:00:00"|"CLI1046880"|"CREDCARD / REDECARD A VISTA"
"149163263"|"149"|\N|"2017-06-24 00:00:00"|"CLI1046880"|"VISA / VISANET PARCELADO EST"
"2344052059"|"-100"|"Pedido Cancelado"|"2017-07-26 00:00:00"|"CLI15127023416"|"boleto"
"1726157471"|"-100"|"Pedido Cancelado"|"2016-04-16 00:00:00"|"CLI14293215452"|"boleto"
"875498417"|"-100"|"Entregue"|"2014-07-13 00:00:00"|"CLI11708289053"|"Cartão de Crédito - Visa"
"1657967755"|"-100"|"Pedido entregue"|"2016-04-30 00:00:00"|"CLI9618042584"|"cartao"
"685273918"|"-100"|"Entregue"|"2014-03-27 00:00:00"|"CLI9618042584"|"Cartão de Crédito - Mastercard"
"925226870"|"-100"|"Entregue"|"2014-03-08 00:00:00"|"CLI9618042584"|"Cartão de Crédito - Mastercard"
"932719588"|"-100"|"Entregue"|"2014-08-08 00:00:00"|"CLI9618042584"|"Cartão de Crédito - Mastercard"
"932710775"|"-100"|"Pedido entregue"|"2016-03-05 00:00:00"|"CLI9618042584"|"cartao"
"932718374"|"-100"|"Entregue"|"2014-08-08 00:00:00"|"CLI9618042584"|"Cartão de Crédito - Mastercard"
"932719146"|"-100"|"Entregue"|"2014-08-08 00:00:00"|"CLI9618042584"|"Cartão de Crédito - Mastercard"
"780983437"|"-100"|"Enviado"|"2014-05-22 00:00:00"|"CLI94084614"|"Cartão de Crédito - Visa"
"1193403523"|"-100"|"Pedido enviado"|"2015-05-28 00:00:00"|"CLI13553158848"|"cartao"
"1193403324"|"-100"|"Pedido entregue"|"2015-04-24 00:00:00"|"CLI13553158848"|"cartao"
"2240127160"|"-100"|"Pedido entregue"|"2017-05-07 00:00:00"|"CLI14996334059"|"null"
"1823472641"|"-100"|"Pedido entregue"|"2016-06-23 00:00:00"|"CLI14428814324"|"cartao"
"2116879590"|"-100"|"Pedido entregue"|"2017-01-16 00:00:00"|"CLI14831219471"|"cartao"
"659806652"|"-100"|"Entregue"|"2014-03-13 00:00:00"|"CLI9351048438"|"Boleto Bancário - Banco Bradesco"
"741911460"|"-100"|"Entregue"|"2014-05-15 00:00:00"|"CLI9351048438"|"Boleto Bancário - Banco Bradesco"
"2082599224"|"-100"|"Pedido entregue"|"2016-12-14 00:00:00"|"CLI14783062189"|"cartao"
"1372520885"|"-100"|"Pedido entregue"|"2015-10-13 00:00:00"|"CLI9239188329"|"cartao"
"936583252"|"-100"|"Entregue"|"2014-10-08 00:00:00"|"CLI12232794812"|"Cartão de Crédito - Mastercard"
"1057522697"|"-100"|"Entregue"|"2014-11-11 00:00:00"|"CLI13071049797"|"Boleto Bancário - Banco Bradesco"
"1067533386"|"-100"|"Entregue"|"2014-11-25 00:00:00"|"CLI13071049797"|"Boleto Bancário - Banco Bradesco"
"1008240776"|"-100"|"Crédito de troca inserido"|"2014-09-30 00:00:00"|"CLI13071049797"|"Cartão de Crédito - Visa"
"1804424763"|"-100"|"Pedido entregue"|"2016-06-09 00:00:00"|"CLI13071049797"|"cartao"
"1804425580"|"-100"|"Pedido enviado"|"2016-07-29 00:00:00"|"CLI13071049797"|"cartao"
"1877092934"|"-100"|"Nota fiscal emitida. Pedido sendo enviado"|"2016-08-13 00:00:00"|"CLI13071049797"|"cartao"
"1900842278"|"-100"|"Pedido entregue"|"2017-02-16 00:00:00"|"CLI13071049797"|"cartao"
"1057259542"|"-100"|"Enviado"|"2014-10-11 00:00:00"|"CLI13391648897"|"Cartão de Crédito - American Express"
"1904203569"|"-100"|"Pedido Cancelado"|"2016-11-07 00:00:00"|"CLI14531603772"|"boleto"
"1904203173"|"-100"|"Pedido concluído com sucesso - aguarde a confirmação dos dados e de pagamento"|"2016-08-15 00:00:00"|"CLI14531603772"|"boleto"
"2033540466"|"-100"|"Pedido Cancelado"|"2016-11-10 00:00:00"|"CLI14531603772"|"boleto"
"1067063654"|"-100"|"Entregue"|"2014-11-24 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1019078029"|"-100"|"Entregue"|"2014-06-10 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1040926817"|"-100"|"Entregue"|"2014-10-21 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1086561094"|"-100"|"Entregue"|"2014-11-12 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1095238518"|"-100"|"Entregue"|"2014-12-20 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1097901900"|"-100"|"Entregue"|"2014-12-23 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1129371777"|"-100"|"Entregue"|"2015-04-02 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1160026646"|"-100"|"Entregue"|"2015-11-03 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1193094145"|"-100"|"Pedido entregue"|"2015-04-24 00:00:00"|"CLI591478"|"cartao"
"1193306428"|"-100"|"Pedido foi negado pela administradora."|"2015-07-20 00:00:00"|"CLI591478"|"cartao"
"1273198516"|"-100"|"Pedido entregue"|"2015-07-21 00:00:00"|"CLI591478"|"cartao"
"1274054305"|"-100"|"Pedido entregue"|"2015-08-26 00:00:00"|"CLI591478"|"cartao"
"1314131933"|"-100"|"Pedido entregue"|"2015-09-03 00:00:00"|"CLI591478"|"cartao"
"1324559285"|"-100"|"Produto recebido - sendo analisado"|"2016-02-24 00:00:00"|"CLI591478"|"cartao"
"1638818304"|"-100"|"Pedido entregue"|"2016-05-21 00:00:00"|"CLI591478"|"cartao"
"1780001559"|"-100"|"Pedido entregue"|"2017-03-23 00:00:00"|"CLI591478"|"cartao"
"757044026"|"-100"|"Entregue"|"2014-09-05 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"828905611"|"-100"|"Entregue"|"2014-06-15 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"889228705"|"-100"|"Entregue"|"2014-07-19 00:00:00"|"CLI591478"|"Cartão de Crédito - Mastercard"
"1232416633"|"-100"|"Pedido Cancelado"|"2015-06-08 00:00:00"|"CLI13666669770"|"cartao"
"1294797483"|"-100"|"Pedido entregue"|"2015-08-11 00:00:00"|"CLI13758310303"|"cartao"
"1746464630"|"-100"|"Pedido foi negado pela administradora."|"2016-04-29 00:00:00"|"CLI4149234658"|"cartao"
"663161147"|"-100"|"Entregue"|"2014-03-14 00:00:00"|"CLI4149234658"|"Cartão de Crédito - Visa"
"981519715"|"-100"|"Pedido cancelado pelo cliente"|"2014-11-09 00:00:00"|"CLI58492909"|"Cartão de Crédito - Mastercard"
"982807072"|"-100"|"Entregue"|"2014-09-16 00:00:00"|"CLI58492909"|"Cartão de Crédito - Visa"
"982806888"|"-100"|"Entregue"|"2014-12-09 00:00:00"|"CLI58492909"|"Boleto Bancário - Banco Bradesco"
"975983040"|"-100"|"Entregue"|"2014-07-09 00:00:00"|"CLI12689581301"|"Transferência Eletrônica Bradesco"
"1210329114"|"-100"|"Pedido entregue"|"2015-05-21 00:00:00"|"CLI5510151160"|"boleto"
"1212513565"|"-100"|"Pedido cancelado"|"2015-05-18 00:00:00"|"CLI5510151160"|"boleto"
"1464070685"|"-100"|"Pedido enviado"|"2015-12-09 00:00:00"|"CLI13987369148"|"cartao"
"1475078898"|"-100"|"Pedido enviado"|"2015-12-20 00:00:00"|"CLI9579142250"|"cartao"
"681288169"|"-100"|"Entregue"|"2014-03-24 00:00:00"|"CLI9579142250"|"Cartão de Crédito - Mastercard"
"695597010"|"-100"|"Produto recebido - sendo analisado"|"2015-12-16 00:00:00"|"CLI9579142250"|"cartao"
"1815872656"|"-100"|"Pedido entregue"|"2016-06-27 00:00:00"|"CLI13436574300"|"boleto"
"1829658567"|"-100"|"Troca cancelada - produto não recebido"|"2016-07-31 00:00:00"|"CLI13436574300"|"boleto"
"1084416778"|"-100"|"Entregue"|"2014-09-12 00:00:00"|"CLI13436574300"|"Cartão de Crédito - Visa"
"1084417464"|"-100"|"Pedido entregue"|"2016-06-17 00:00:00"|"CLI13436574300"|"boleto"
"2307980846"|"-100"|"Troca de tamanho enviada"|"2017-06-30 00:00:00"|"CLI15079027632"|"cartao"
"2307980975"|"-100"|"Pedido entregue"|"2017-07-03 00:00:00"|"CLI15079027632"|"cartao"
"1987695864"|"-100"|"Pedido Cancelado"|"2016-10-03 00:00:00"|"CLI14640195319"|"boleto"
"2042308626"|"-100"|"Troca cancelada - produto não recebido"|"2016-11-26 00:00:00"|"CLI14720588730"|"boleto"
"2042308193"|"-100"|"Pedido Cancelado"|"2016-11-15 00:00:00"|"CLI14720588730"|"boleto"
"1261353300"|"-100"|"Pedido entregue"|"2015-07-08 00:00:00"|"CLI13709070363"|"cartao"
"1798797970"|"-100"|"Pedido entregue"|"2016-06-05 00:00:00"|"CLI14396455983"|"cartao"
"1918661846"|"-100"|"Pedido entregue"|"2016-08-23 00:00:00"|"CLI14550210599"|"cartao"
"1918662684"|"-100"|"Pedido entregue"|"2017-02-02 00:00:00"|"CLI14550210599"|"cartao"
"2322033296"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323158233"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323158568"|"-100"|"Pedido foi negado pela administradora."|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323087806"|"-100"|"Pedido foi negado pela administradora."|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2321915739"|"-100"|"Pedido foi negado pela administradora."|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323158166"|"-100"|"Pedido foi negado pela administradora."|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323158594"|"-100"|"Pedido foi negado pela administradora."|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323158532"|"-100"|"Pedido foi negado pela administradora."|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2323158643"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2324164065"|"-100"|"Pedido foi negado pela administradora."|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2324164089"|"-100"|"Pedido foi negado pela administradora."|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2324433147"|"-100"|"Pedido foi negado pela administradora."|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2324491346"|"-100"|"Pedido foi negado pela administradora."|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2324846959"|"-100"|"Pedido foi negado pela administradora."|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2322033056"|"-100"|"Pedido entregue"|"2017-07-10 00:00:00"|"CLI15095957811"|"cartao"
"2324491246"|"-100"|"Pedido cancelado por divirgência no cadastro"|"2017-07-11 00:00:00"|"CLI15095957811"|"cartao"
"2352632494"|"-100"|"Pedido concluído com sucesso - aguarde a confirmação dos dados e de pagamento"|"2017-08-01 00:00:00"|"CLI11439298864"|"boleto"
"1987722841"|"-100"|"Pedido entregue"|"2016-10-03 00:00:00"|"CLI14640005771"|"cartao"
"1865174965"|"-100"|"Pedido Cancelado"|"2016-07-22 00:00:00"|"CLI14481706474"|"boleto"
"1153568166"|"-100"|"Entregue"|"2015-10-03 00:00:00"|"CLI1996539489"|"Cartão de Crédito - Mastercard"
"1721809030"|"-100"|"Pedido entregue"|"2016-11-19 00:00:00"|"CLI1996539489"|"paypal"
"859420811"|"-100"|"Entregue"|"2014-04-07 00:00:00"|"CLI1996539489"|"Cartão de Crédito - Mastercard"
"1168409766"|"-100"|"Entregue"|"2015-03-21 00:00:00"|"CLI820263"|"Boleto Bancário - Banco Bradesco"
"1168409766"|"-100"|\N|"2015-03-21 00:00:00"|"CLI820263"|"boleto"
"1214323355"|"-100"|"Pedido enviado"|"2015-05-20 00:00:00"|"CLI13639205920"|"cartao"
"1701821605"|"-100"|"Pedido enviado"|"2016-03-30 00:00:00"|"CLI14262627835"|"boleto"
"1077039828"|"-100"|"Entregue"|"2014-03-12 00:00:00"|"CLI13426336180"|"Cartão de Crédito - HiperCard"
"1077201506"|"-100"|"Pedido foi negado pela administradora."|"2015-05-18 00:00:00"|"CLI13426336180"|"cartao"
"1211977515"|"-100"|"Pedido entregue"|"2015-05-22 00:00:00"|"CLI13426336180"|"boleto"
"1215664193"|"-100"|"Troca enviada"|"2015-05-28 00:00:00"|"CLI13426336180"|"cartao"
"1221532940"|"-100"|"Pedido entregue"|"2015-06-15 00:00:00"|"CLI13426336180"|"cartao"
"1238405002"|"-100"|"Pedido entregue"|"2015-06-16 00:00:00"|"CLI13426336180"|"cartao"
"1440438612"|"-100"|"Pedido entregue"|"2015-11-26 00:00:00"|"CLI13426336180"|"cartao"
"792459494"|"-100"|"Entregue"|"2014-05-28 00:00:00"|"CLI10890533007"|"Boleto Bancário - Banco Bradesco"
